chunk_text,source,row
"복수의 빅파마와 LO을 성공한 임상 단계 기업은 기존 계약사로부터 단계별 마일스톤, 신규 LO 계약금, 매출에 따른 마일스톤과 로열티를 수령하는 선순환 구조로의 진입이 전망된다. 항암제 시장에서 이미 트랜드 리더를 차지한 피하주사 제형 개발사 알테오젠, 지속형 비만치료제 개발사 펩트론, 경구용 비만치료제 개발사 디앤디파마텍, 임상적 검증을 앞둔 전세계 유일 뇌투과 플랫폼 기업으로 기대받는 에이비엘바이오가 대표적이다. 이 기업들은 글로벌 제약사의 개발 트랜드와 일치하며 독보적인 사업구조가 가능한 플랫폼을 보유 중이다.",data/clean_data.csv,372
투자 유망 종목으로 추천한다.,data/clean_data.csv,372
"제목: [2H25 산업 전망] 반도체/장비
부제: AI, Time to Play Hardball
날짜: 2025-05-16
작성자: 김형태
카테고리: 국내업종
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=giindustry&messageId=912422&messageNumber=7985
본문: 2H25 전망  관세 간접 영향권 노출, 고부가 중심 기대감 유효 관세 영향은 반도체 세부 업종별로 상이한 흐름이 예상된다.",data/clean_data.csv,373
"국내 메모리 업체들의 미국 직수출 금액은 2024년 기준 3.1억달러로 메모리 수출액(720억달러)의 0.4에 불과하다. 기술 변화에 따라 전방산업별 메모리 평균 탑재량 증가 추세는 지속될 것으로 판단되나 관세 부과에 따른 전방산업 수요 변동 시 시나리오별 메모리 수요 BG는 달라질 수 있다. 국내 메모리 업체들은 상대적으로 제한적인 영향이 예상되며, 1) 관세 정책 해제 및 AI 수요 확대를 Bull, 2) 관세 범위 해제 또는 축소를 Base, 3) 관세 범위 확대에 따른 수요 충격을 Bear로 가정했다.",data/clean_data.csv,373
"Base 시나리오 기준 2025년 DRAM, NAND 수요 BG(YoY)는 각각 19, 9로 전망한다. 시장 수요가 예상 공급량(Bit 기준)을 소폭(DRAM 1, NAND 3.5) 상회할 것으로 예상한다. 세트별 DRAM, NAND 탑재 용량 증가율(YoY)은 스마트폰 511, PC노트북 81, 서버 22, 15로 추정한다. 상반기 이구환신 효과, 관세 부과 이전 Pull-In 수요가 발생하며 메모리 공급사들의 재고가 안정화 단계에 근접했다. 공급사들은 재고 안정화 이후에도 보수적 Capa 가동 전략을 고수하고 있다.",data/clean_data.csv,373
"공급사들은 재고 안정화 이후에도 보수적 Capa 가동 전략을 고수하고 있다. 하반기 세트 수요에 갖는 경계감이 높아진 만큼 급격한 가동률 정상화 가능성은 제한적으로 판단한다. 공급 조절 기조가 유지되는 가운데 AI 주도의 수요 성장이 주가의 핵심 동인으로 작용할 전망이다. 일부 재고 확보가 선행된 컨슈머향 세트 수요보다는 하반기 집행 비중이 높은 데이터센터 투자에 관심이 집중될 것으로 예상한다. AI 인프라 구축의 핵심인 고부가 DRAM(HBMD5), 고용량 NAND(eSSD)에 다시 한 번 주목할 시점이다.",data/clean_data.csv,373
"Top Picks - 삼성전자, SK하이닉스 차세대 HBM 채택 지연, 고객사 확보에 어려움을 겪고 있는 비메모리, 세트(모바일가전) 및 디스플레이 경쟁 심화 우려가 주가 상승을 제한하고 있다. 메모리 실적 개선의 신호탄이 될 HBM3E 실적 기여도, 이익 규모, 시장 침투 속도에 따라 주가 회복의 기울기가 결정될 전망이다. 6월 이후 HBM 관련 성과를 재확인할 필요가 있겠으나 악재가 기반영된 주가의 하방경직성은 뚜렷하며 밸류에이션 매력은 높아졌다. 중장기적 관점의 매수 접근이 가능한 구간으로 판단한다.",data/clean_data.csv,373
"중장기적 관점의 매수 접근이 가능한 구간으로 판단한다. 메모리 시장의 흔들림 없는 주도주 지위를 유지하고 있다. 고부가 DRAM 시장 점유율 확대로 수익성(1Q25 영업이익률 DRAM 53, NAND 2) 차별화가 지속되고 있다. 2025년 HBM 시장 점유율은 70를 상회할 것으로 추정되며, 경쟁사 대비 1개 분기 이상 앞선 HBM 타임라인은 기술 경쟁우위를 증명한다. 고부가 DRAM향 대형 고객사들이 하반기에도 우선순위 공급사로 낙점할 가능성이 높다.",data/clean_data.csv,373
"고부가 DRAM향 대형 고객사들이 하반기에도 우선순위 공급사로 낙점할 가능성이 높다. 1) 기술 경쟁우위, 2) 수익성 차별화, 3) 하반기 고부가 시장 중심의 성장 기대감을 고려해 업종 최선호주로 유지한다.",data/clean_data.csv,373
"제목: [2H25 산업 전망] 디스플레이
부제: 다시 한 번 폴더블
날짜: 2025-05-16
작성자: 남궁현
카테고리: 국내업종
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=giindustry&messageId=912421&messageNumber=7984
본문: 2H25 전망  기술 고도화 수혜. LTPO, 폴더블, OLED 채용률 디스플레이 기술 변화  한국 패널 생산업체에 우호적인 환경 관세에 대한 불확실성과 함께 수요에 대한 우려가 존재한다.",data/clean_data.csv,374
"그럼에도 1) OLED 내 기술 고도화, 2) 폼팩터 변화, 3) OLED 침투율 확대 수혜 유효할 전망이다. 아이폰의 LTPO 패널 채용 모델 확대(ProPro Max  전체)에 따른 낙수효과에 주목할 필요가 있다. 스마트폰 내 AI 기능 활용도가 높아지며 소비전력을 낮추기 위해 디스플레이 기술 변화(LTPS  LTPO)가 예상된다. 2025년 애플의 LTPO 출하량은 1.6억대(14)로 전망한다. 한국 패널업체만 LTPO 패널을 애플에 공급하고 있다.",data/clean_data.csv,374
한국 패널업체만 LTPO 패널을 애플에 공급하고 있다. 이에 한국 패널업체의 독과점 지위 강화(시장점유율 3p)에 따른 수혜가 기대된다. 또한 LTPO는 공정 난이도가 높아 기존 LTPS 대비 판가가 1.5~2배 높은 수준에 형성되어 있어 수익성에 긍정적일 것으로 보인다. 플래그십 1등 업체의 폴더블 스마트폰 출시(2026년 하반기 예상)로 기술적 완성도(소재부품 판가) 및 제품 당 면적 확대에 따른 디스플레이 산업의 수혜를 전망한다.,data/clean_data.csv,374
"최근 출시 가격 불확실성과 함께 출하량 기대치는 1,300~1,500만대에서 500~600만대까지 낮아졌으나, 기술력 및 브랜드 충성도를 고려하면 800만대(연간 출하량 내 3) 출하가 가능할 것으로 기대된다. 3Q25 이내 서플라이체인 확정, 2025년 연말~2026년 연초 부품 발주가 일부 시작될 것으로 보인다. 폴더블 부품 업체의 경우 본격적인 실적 반영 시점은 2026년으로 예상하나, 하반기 밸류에이션 리레이팅에 따른 주가 우상향이 선제적으로 나타날 것으로 판단된다.",data/clean_data.csv,374
"1) AI 기반 콘텐츠 확대, 2) 높은 화면 응답 속도, 3) 고화질(명암비, 색재현율) 수요 증가로 중?대형 내 OLED 침투율 확대에 따른 수혜가 기대된다. 1) OLED 면적당 판가는 LCD 대비 3~5배 정도 높은 수준에 형성되어 있고, 2) 넓은 화면 면적이라는 점에서 부가가치 창출효과가 크다. 2025년 태블릿, 노트북, 모니터, TV OLED 출하량 성장률은 각각 27, 113, 50, 9 증가할 전망이다.",data/clean_data.csv,374
"Top Picks  이녹스첨단소재, 덕산네오룩스 디스플레이 내 시장 기대감이 가장 높은 투자 아이디어는 폴더블이다. 1) 폴더블 소재를 이미 공급한 레퍼런스가 있고, 2) 관련 기술 경쟁력을 보유하고 있으며, 3) 실적 안정성을 보유한 이녹스첨단소재와 덕산네오룩스를 최선호주로 제시한다. 실적 업사이드와 밸류에이션 리레이팅 모멘텀을 보유하고 있기 때문이다. 두 업체 모두 1) 갤럭시 Z 시리즈에 폴더블 소재를 이미 공급 중에 있고, 2) 2025년 20 이상의 수익성이 전망된다.",data/clean_data.csv,374
"이외에도 이녹스첨단소재는 모니터 및 TV OLED 수요 증가, 덕산네오룩스는 SDC 8.6G Fab 가동, IT OLED 수요 증가, OLED 소재 구조 변경에 따른 판가 인상효과 수혜가 나타날 것으로 기대한다.",data/clean_data.csv,374
"제목: [2H25 산업 전망] 전기전자/스마트폰
부제: 리바이벌
날짜: 2025-05-16
작성자: 오강호
카테고리: 국내업종
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=giindustry&messageId=912420&messageNumber=7983
본문: 2H25 전망 - 관세 시나리오 분석  3가지 투자 아이디어 2025년 스마트폰 출하량은 2(이하 전년대비) 증가를 전망한다.",data/clean_data.csv,375
"2024년 6 증가율 대비 성장 둔화가 예상되나 AI 강화 시 예상치 상회도 충분히 가능하다. 관세 시나리오 분석을 작성했다. 스마트폰 증가율은 Bull 4, Base 2, Bear -3가 예상된다. 2월 출하량은 2.4 증가했다. 관세 영향에 따른 우려로 1분기 Pull-In수요가 발생한 것으로 추정된다. 판매량 증가율은 0.5로 소폭 증가했다. 시나리오별 출하 성장률은 Bull 수요 확대 및 관세 정책 해제, Base 관세 정책 해제완화, Bear 2025년 관세 정책 유지로 가정했다.",data/clean_data.csv,375
"Base의 경우 선행 수요 반영 및 경기 우려로 소폭 조정한 2로 추정했다. Bear는 1) 관세율, 2) 정책 기간 소비 수요 둔화가 이어질 수밖에 없다. 글로벌 IT 업체들의 실적 추정, 제품 가격 인상 10~15 가정 시 수요 둔화로 -3로 추정했다. 시장 우려에도 하반기 주목하는 3가지 카테고리는 명확하다. 1) AI 기능 강화다. 번역, 서치  개인화 콘텐츠  인공지능 비서로 기능 강화가 본격화 될 전망이다. 북미 업체의 6월 개발자회의 이후 신제품 출시 예정까지 모멘텀도 충분하다.",data/clean_data.csv,375
"북미 업체의 6월 개발자회의 이후 신제품 출시 예정까지 모멘텀도 충분하다. 각 진영의 명확한 AI(음성인식, 문서 등) 색깔에 따라 시장을 주도할 전망이다. 2) IT부품 업체의 낮아진 실적 체력에도 불구하고 하이엔드 제품 생산으로 하반기 밸류에이션 재평가가 기대된다. 기술 경쟁력 기반의 수출 업체, 신제품 매출액 가세 업체다. 최근 소캠의 등장으로 기판 업체도 주목할 만하다. 기판 업체 전반의 밸류에이션 재평가가 나타나고 있다.",data/clean_data.csv,375
"기판 업체 전반의 밸류에이션 재평가가 나타나고 있다. 신기술 등장  수요 안정화로 실적 회복 구간 진입이 예상되며 고PER에 사서 저PER에 파는 전략을 제시한다. 3) 폴더블 업체의 성장 가속화 및 실적 개선에 주목할 타이밍이다. 글로벌 업체의 신제품 출시 기대 vs 수요 부진 우려가 공존하고 있다. 기업들의 중장기 실적 우상향 가속화, 제품별 기술 Quality에 따른 하반기 긍정적 View는 유효하다.",data/clean_data.csv,375
"Top Picks  삼성전기, 리노공업, 티에스이, 이수페타시스 실적 변동성 확대에도 섹터 내 성장성이 부각받을 수밖에 없다. 최선호주인 삼성전기의 컴포넌트(MLCC), 패키지솔루션 등 주요 사업부의 2025년 매출액 증가율은 각각 12, 12가 전망된다. LG전자(구독, 공조 등), LG이노텍(기판)의 신성장 동력도 주목할 만하다. 높은 밸류에이션 매력으로 관심주로 제시한다. IT부품은 실적이다. 성장 기대감이 높은 리노공업, 티에스이, 이수페타시스가 최선호주다.",data/clean_data.csv,375
"IT부품은 실적이다. 성장 기대감이 높은 리노공업, 티에스이, 이수페타시스가 최선호주다. 티에스이 디램용 프로브카드, 이수페타시스 빅테크向 고부가 기판, 리노공업 소켓 ASP 상승과 높은 수익성이 특징적이다. 국내 기판 업체들도 관심주로 제시한다. IT서비스는 클라우드 성장이 입증된 삼성에스디에스, LG씨엔에스를 최선호주로 제시한다. 2025년 클라우드 매출액 증가율은 평균 19가 전망된다.",data/clean_data.csv,375
"제목: [2H25 산업 전망] 운송
부제: 우려 속에 엿보는 기회
날짜: 2025-05-16
작성자: 최민기
카테고리: 국내업종
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=giindustry&messageId=912419&messageNumber=7982
본문: 2H25 전망  우려 속에 엿보는 기회 운송 업종 비중확대 의견을 제시한다.",data/clean_data.csv,376
"관세를 비롯한 매크로 불확실성이 극대화되며 주가 변동성도 컸으나, 대부분의 기업이 과도한 우려를 걷어내면 매수 접근이 가능한 밸류에이션 수준으로 판단한다. 펀더멘털 대비 낙폭이 과도하고, 불확실성 해소 시 업사이드를 기대할 수 있는 기업 중심의 대응 전략을 추천한다. 항공은 해외여행 피크 아웃 우려에도 1Q25 순출국인원은 735만명(5 YoY, 19년 대비 -1)를 기록했다. 올해는 고정 수요 비중이 높고 환 민감도가 낮은 중장거리 노선을 중심으로 아웃바운드 여객이 견조할 전망이다.",data/clean_data.csv,376
항공화물은 미국의 소액 소포 면세 폐지로 중국발 물동량 감소가 우려된다. 항공화물 수출의 50를 차지하는 메모리 반도체 등 IT 수출 물량의 성장이 중요할 것으로 판단한다. 관세 여파로 항공기 인도가 지연되는 점은 공급 증가 부담을 덜어주는 요인이다. 다만 유가 하락에도 높아진 환율이 항공사 전반에 비용 부담으로 작용하고 있다. 해운은 미국 관세 부과의 여파가 업종별로 상이하게 나타날 전망이다.,data/clean_data.csv,376
"해운은 미국 관세 부과의 여파가 업종별로 상이하게 나타날 전망이다. 25년 컨테이너선은 관세 등으로 물동량이 부진하고 대규모 신조 인도가 겹쳐 공급 증가폭이 수요 증가를 상회하나, 홍해 리스크와 항만 적체 등 톤마일 증가 요소가 하방 압력을 일부 완화할 것으로 예상한다. 연평균 SCFI는 24년 대비 45 하락한 1,382p로 추정한다. 관세 영향이 제한적인 벌크선은 물동량 수요 톤마일 기준 0.1 성장, 선복은 3.1 확대로 역시 공급 확대가 우세할 것으로 전망한다.",data/clean_data.csv,376
"중국 경기 부양책에 따라 철광석 수요 개선 폭이 가늠될 예정이다. 연평균 BDI는 24년 대비 15 하락한 1,486p로 추정한다. PCTC선은 자동차 관세 부과로 국내 완성차 수출의 50를 차지하는 미국향 물동량 위축이 우려된다. 미국 수출 물량 비중이 미미한 중국 OEM의 수출이 1Q25에도 1 성장한 점은 긍정적이다. 택배는 단가 인상과 주 7일 배송 안착에 따라 2분기부터 점진적인 실적 개선을 전망한다. 연초 바닥을 확인한 소비 지표는 3월 반등했다.",data/clean_data.csv,376
"연초 바닥을 확인한 소비 지표는 3월 반등했다. 전자상거래 거래액의 전년 대비 성장률은 4Q24 2.4에서 25년 1분기 9.6 수준까지 회복했다. 하반기 추경과 금리 인하로 내수 소비 여건도 개선될 것으로 판단한다. Top Pick  현대글로비스 Top pick은 현대글로비스다. 캡티브 완성차의 미국향 수출 물량이 위축될 가능성이 있으나, 해운 사업의 이익 비중을 고려하면 전체 실적에 미치는 영향은 제한적이다. 계열사 운임 인상과 논캡티브 확대, CKD 확장에 더해 우호적 환율 레벨로 무난한 증익을 전망한다.",data/clean_data.csv,376
안정적 이익에 기반해 올해도 배당 성장이 기대된다.,data/clean_data.csv,376
"제목: [2H25 산업 전망] 방산/기계
부제: 분열과 재편이 주는 기회
날짜: 2025-05-16
작성자: 이동헌
카테고리: 국내업종
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=giindustry&messageId=912418&messageNumber=7981
본문: 2H25년 전망 - 분열과 재편이 주는 기회 방산 글로벌 안보 위협으로 인해 각국의 군비 증강이 구조적 추세로 자리 잡았다. 하반기도 글로벌 방위산업은 지속적 성장 국면이 이어진다.",data/clean_data.csv,377
"하반기도 글로벌 방위산업은 지속적 성장 국면이 이어진다. 24년 전세계 군비 지출은 2조7,180억 달러로 전년동기대비 9.4 급증했다. 24년 NATO 전체 국방비 지출은 약 1조5,060억 달러로 전 세계 군비 지출의 55를 차지했다. 중국의 25년 국방비는 3,140억 달러로 전년동기대비 7 증가했고 인도도 787억 달러로 9 증가시켰다. 이러한 기조는 25년에도 이어질 전망이다. 국내 방산업체들은 가격 경쟁력과 납기, 무기체계의 검증된 성능을 바탕으로 수주 기회가 확대된다.",data/clean_data.csv,377
"각국이 빠른 재무장을 추구하는 상황에서 기술력과 빠른 납기 대응이 수출의 핵심 요소로 작용한다. 국내 방산업체들의 생산능력(Capa) 확대는 지속 성장을 좌우한다. 경쟁국 대비 1) 부품 및 소재 공급망 체계가 원활, 2) 생산 인프라 및 설비 투자가 활발, 3) 정부 조달과 수출 계약이 더해진 규모의 경제로 납기, 가격에서 우위를 보인다. 전력기기 글로벌 전력 인프라 시장은 슈퍼사이클이 지속된다. 각국의 에너지 안보 투자와 신재생 전력망 강화 기조가 이어지며 전력기기 수요가 구조적으로 확대된다.",data/clean_data.csv,377
"미국을 중심으로 한 대규모 인프라 투자와 노후 전력망 교체 수요, 그리고 AI 시대의 데이터센터 전력 수요 급증 등이 배경이다. 트럼프 행정부의 관세 정책과 관련해서는 영향이 제한적일 것으로 전망한다. 대부분 발주처들에 전가가 가능하고 미국 현지 생산을 확대하고 공급망을 다변화하며 대응하고 있다. 건설장비 건설장비산업은 23년 하반기부터 선진국 수요 둔화와 재고 조정 등이 맞물리며 피크아웃 국면에 접어들었다. 국내 건설장비 업체들의 실적도 24년 상반기 이후 둔화세가 지속 중이다.",data/clean_data.csv,377
"국내 건설장비 업체들의 실적도 24년 상반기 이후 둔화세가 지속 중이다. 다만 낮아진 기저효과와 재고 소진 등으로 수요 회복의 가능성이 보인다. 중국은 부동산 경기 침체에도 불구하고 인프라 부양책으로 24년부터 수요가 저점을 통과하는 모습을 보였다. 인도와 동남아 등 일부 시장에서도 정부 주도의 인프라 투자로 수요 성장세가 나타났다. Top Picks - 현대로템, HD현대일렉트릭 방산기계업에 대한 비중확대 의견을 유지한다. 각자도생의 시대이며 페러다임 전환기로 해석한다.",data/clean_data.csv,377
"각자도생의 시대이며 페러다임 전환기로 해석한다. 하반기에도 방산은 지정학적 위협 증가로 수혜, 기계도 인프라 투자 확대로 중립 이상의 관점이다. 방산을 가장 좋게 보며 트럼프 기조에 따라 각국의 군비 증가가 본격화될 전망이다. 전력기기는 전방 수요가 강해 오히려 기회로 인식하며 건설장비 업체들은 하반기 바닥 통과 국면을 예상한다. 현대로템은 폴란드 2차, 루마니아 계약을 앞두고 실적 성장도 지속되어 최선호주다. 전력기기는 종목간 선호차가 크지 않다. HD현대일렉트릭은 주가 조정으로 밸류에이션 부담이 줄었다.",data/clean_data.csv,377
HD현대일렉트릭은 주가 조정으로 밸류에이션 부담이 줄었다. 건설장비는 북미공장으로 관세 부담이 덜한 두산밥캣을 선호하며 HD현대인프라코어와 HD현대건설기계의 턴어라운드도 기대한다.,data/clean_data.csv,377
"제목: [2H25 산업 전망] 조선
부제: 멀리보는 자가 이긴다
날짜: 2025-05-16
작성자: 이동헌
카테고리: 국내업종
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=giindustry&messageId=912417&messageNumber=7980
본문: 2H25 전망 - 진짜 실력을 보여줄 시간 2025년 상반기 조선업은 해운 부진과 달리 실적과 주가 모두 강세를 보이며 디커플링에 성공했다.",data/clean_data.csv,378
"운임과 발주량은 하락했지만, 주요 조선사의 영업이익은 전년동기대비 326 급증하며 기대치를 상회했다. 이는 구조적 성장 기대 덕분이다. 하반기는 실적 성장과 구조 분화가 동시에 가속화되는 구간으로 진입한다. LNG특수선의 고부가 실적 인식과 기업 간 경쟁력 분화를 중심으로 주가 추세가 새롭게 형성될 가능성이 높다. 경기보다 실적, 정책, 기술력이 중요하다. 미국의 중국 제재는 조선업 공급망 전체에 영향을 미치며 시장 지형을 재편하고 있다. 항만 수수료 규제 등 실질적 조치가 시행 예정이며, 중국산 선박 회피 흐름이 확산되고 있다.",data/clean_data.csv,378
정치적 신뢰도와 기술력을 갖춘 한국 조선사는 구조적 반사이익의 수혜 가능성이 높다. 한국의 컨테이너선 점유율은 2025년 들어 35까지 회복되며 2015년 이전 수준으로 복귀했다. 중국산 회피 수요와 고부가 선형 집중 전략이 맞물리며 점유율 반등을 이끌었다. 이 흐름은 일시적 반등이 아닌 구조적 재편의 시작으로 평가할 수 있다. IMO의 친환경 규제 강화가 지속되며 컨테이너선은 가장 민감한 선종으로 영향을 받는다. 연료 소비량과 고출력 특성상 친환경 전환 수요가 집중되고 있다.,data/clean_data.csv,378
"연료 소비량과 고출력 특성상 친환경 전환 수요가 집중되고 있다. 한국 조선사는 기술적 대응 역량으로 점유율 확대를 이끌고 있다. LNG운반선 시장은 상반기 공급 과잉과 운임 급락으로 조정 국면에 진입했다. 그러나 미국과 카타르의 증산, IMO 규제 강화는 중장기 수요 확대를 견인할 요인이다. 한국 조선소는 90 이상의 시장 점유율을 바탕으로 수주 확대 가능성이 매우 높다. FLNG 시장은 북미와 아프리카 중심으로 회복되며 수주 기회가 다시 확대되고 있다. 삼성중공업은 복수 FLNG 프로젝트 협의를 동시에 진행한다.",data/clean_data.csv,378
"삼성중공업은 복수 FLNG 프로젝트 협의를 동시에 진행한다. 기술 장벽이 높아 향후에도 한국 조선소의 독주 체제가 이어질 가능성이 높다. 특수선은 글로벌 수출과 미 해군 협력 확대를 중심으로 새로운 성장축으로 부상하고 있다. 폴란드, 캐나다, 필리핀 등 주요국 프로젝트가 협의 단계에 진입하며 가시화되고 있다. 하반기는 수출 실현과 특수선 사업 구조 확장의 분기점이다. Top Pick - HD현대중공업, 이외 조선주 전반의 관심 조선업 비중확대 의견을 유지한다. 1Q25의 실적 급증으로 하반기 개선 기조가 뚜렷해진다.",data/clean_data.csv,378
"1Q25의 실적 급증으로 하반기 개선 기조가 뚜렷해진다. 선가 인상과 물량 증가의 반영 폭이 커지고 강재가 인하 가능성도 있다. 대형 조선사 실적 턴어라운드 기조는 비슷하며 HD현대미포도 따라온다. HD현대중공업을 하반기 Top Pick으로 제시한다. 규모의 경제와 엔진사업, 특수선 내재화, 안정적 재무 구조가 앞선다. 삼성중공업은 LNG 라인업이 안정적이고 한화오션은 성장 모멘텀이 많다. 조선주 전반에 대한 긍정적 관점을 유지한다.",data/clean_data.csv,378
"제목: [2H25 산업 전망] 유틸리티/신에너지
부제: 기세와 추세
날짜: 2025-05-16
작성자: 최규헌
카테고리: 국내업종
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=giindustry&messageId=912416&messageNumber=7979",data/clean_data.csv,379
"본문: Top Picks 한국전력, 두산에너빌리티, 두산퓨얼셀 2H25 전망  정해진 추세는 꺾기가 어렵다 에너지(유가 등) 가격 및 환율 하향 안정화가 지속됨에 따라 비용 부담이 완화되고 있으나 여전히 요금 인상을 필요하다고 판단한다.",data/clean_data.csv,379
"사채 발행 여력이 충분해야 전력망 투자(한국전력), 필요 투자 집행 및 LNG 도입 역량 강화(한국가스공사)가 원활해지기 때문이다. 한국전력의 증익, 한국가스공사의 민수용 원료비 미수금 회수 개시가 기대되지만 비용 부담 해소만으로는 부족하다는 판단이다. 전력 수요 증가가 예상됨에 따라 안정적인 전력 공급이 화두가 됐다. 데이터 센터가 전력 수요 증가의 중심이 됐다. 이는 기저 전원으로 활용 가능한 원전과 천연가스 기반 발전 Capa 증가의 주된 근거로 활용되고 있다.",data/clean_data.csv,379
"2050년까지 원전은 최대 600GW, 천연가스 기발 발전은 500GW 수준의 Capa 순증이 기대된다. 특히 미국에 주목할 필요가 있다. 관련 국내 기자재 업체들이 미국 진출에 시동을 걸었기 때문이다. 트럼프 행정부의 원전 관련 행정 명령, 미국 내 SMR 배치를 위한 실질적인 절차 본격화, 전 세계적인 가스 터빈 공급 부족 현상 심화 등 시장 확대와 더불어 국내 업체의 기회도 동시에 늘어나고 있다. 데이터 센터와 관련해서 분산 전원인 연료전지에 대한 관심이 크게 늘었다.",data/clean_data.csv,379
데이터 센터와 관련해서 분산 전원인 연료전지에 대한 관심이 크게 늘었다. 분산 전원이면서도 타 발전원 대비 짧은(0.5~1.5년) 설치(건설 X) 기간으로 인해 데이터 센터 증가와 전력 공급의 간극을 메꿔줄 수 있는 수단으로 활용이 가능하기 때문이다. 당장은 천연가스를 연료로 쓰겠지만 향후 수소로의 연료 전환도 충분히 가능하다. 국내 연료전지 업체에 주목이 필요한 시기라 판단한다. 미국산 LNG 수입 효과가 드라마틱하지는 않을 것으로 전망한다.,data/clean_data.csv,379
"미국산 LNG 수입 효과가 드라마틱하지는 않을 것으로 전망한다. 2024년 기준 미국산 LNG 수입 단가는 톤당 500달러 중반 수준으로 700달러대인 중동산 대비 저렴했지만 과거도 늘 그랬던 것은 아니었다. 미국 내 발전용 천연가스 수요 증가, 수출 수요 증가 고려 시 오히려 가격 메리트가 떨어질 가능성이 높아진다. 국내 유틸리티 업계에 가져올 영향이 제한적일 것이라고 보는 이유다.",data/clean_data.csv,379
"국내 유틸리티 업계에 가져올 영향이 제한적일 것이라고 보는 이유다. Top Picks 한국전력, 두산에너빌리티, 두산퓨얼셀 한국전력은 우호적인 매크로 변수에 힘입어 증익이 보다 확실해짐에 따라 배당도 크게 확대(DPS 213원  1,500원)가 가능할 전망이다. 두산에너빌리티는 성장 사업(대형 원전, SMR, 가스 터빈 등)이 수주 잔고 믹스에 본격 반영됨에 따라 중장기 외형 성장과 이익 개선이 가능할 것으로 기대된다. 두산퓨얼셀은 민간, 특히 데이터 센터로의 영역 확대와 관련된 성과가 가시권에 들어올 전망이다.",data/clean_data.csv,379
"제목: [2H25 산업 전망] 2차전지
부제: 악재보다는 호재에 민감할 구간
날짜: 2025-05-16
작성자: 이진명
카테고리: 국내업종
링크: https://bbs2.shinhaninvest.com/mobile/view.do?boardName=giindustry&messageId=912415&messageNumber=7978
본문: 2H25 전망 - 호재에 보다 민감할 시기 1분기 양극재 수출량 반등(12 QoQ)으로 업황 회복 기대감은 높아졌다.",data/clean_data.csv,380
하반기 물량에 대한 가시성은 OEM의 신차 출시 및 재고 축적 수요에 달려 있으며 방향성은 아래보다 위를 향할 전망이다. 전기차 산업의 선행 지표인 리튬(배터리 원가 35) 가격은 22년 고점 대비 88 급락했고 최근 하락세가 진정되며 하향 안정화되는 모습이다. 실적에 핵심인 물량과 가격 변수는 저점을 확인했으며 하반기 두 요인에 의한 추가 낙폭 가능성은 제한적이겠다.,data/clean_data.csv,380
"유럽 전기차 판매는 1분기 턴어라운드(23, 이하 YoY) 이후 강화된 CO2 규제(기존 118gkm93.6gkm) 속도 조절(3개년 평균치 적용)에도 27년까지 회복 추세가 지속되겠다. 국내 배터리 셀 3사의 유럽향 비중은 45(1Q25)로 높지만 중국 기업들의 약진으로 오히려 점유율은 하락(-4p)했다. 상반기 내 수혜폭은 크지 않겠으나 OEM의 강도 높은 재고조정이 마무리되며 점진적인 재고축적으로 하반기부터 회복의 온기가 가시화될 전망이다.",data/clean_data.csv,380
미국의 탈중국 노선은 중국산 배터리 관세 부과로 더욱 강화되며 국내 업체들의 경쟁 우위가 예상된다. 특히 중국산 점유율이 87인 ESS용은 향후 비중국산 수요가 확대됨에 따라 국내 업체들에게 기회 요인으로 작용하겠다. 단기적으로 정책(IRA) 및 수요(관세) 불확실성은 실적 및 주가에 다운사이드 요인이다. 그럼에도 유럽(20)과 중국(42) 대비 낮은 침투율(11)로 잠재력이 높은 시장이므로 국내 배터리 업계의 중장기 업사이드 요인으로 작용하겠다. OEM별 상이한 스탠스로 물량 변수는 업체별 차별화가 예상된다.,data/clean_data.csv,380
"OEM별 상이한 스탠스로 물량 변수는 업체별 차별화가 예상된다. 테슬라는 2분기 신차 출시 효과가 본격화되고 하반기 기존 라인을 활용한 저가형 모델 출시를 통해 판매량 회복세가 예상된다. 유럽 OEM은 CO2 규제에 대응하여 하반기 전기차 라인업 확대를 통해 판매량을 지속적으로 늘려나갈 계획이다. 포드, GM 등 미국 업체들은 관세 관련 불확실성으로 연간 판매 가이던스를 제시하지 않았다. 美 시장은 우려의 정점을 통과했으나 물량 변동성이 다소 높아질 전망이다.",data/clean_data.csv,380
"美 시장은 우려의 정점을 통과했으나 물량 변동성이 다소 높아질 전망이다. Top Picks - LG에너지솔루션, 엘앤에프 가격과 물량 측면에서 다운사이드 리스크는 제한적이나 미국 시장 불확실성과 유럽 내 중국 점유율 확대는 여전히 우려 요인이다. 악재보다 호재가 많을 기업에 투자해야 하며 Top Picks로 LG에너지솔루션과 엘앤에프를 제시한다.",data/clean_data.csv,380
